id;Entity;Code;Year;Share_solar
Belgium-1980;Belgium;BEL;1980;0
Belgium-1981;Belgium;BEL;1981;0
Belgium-1982;Belgium;BEL;1982;0
Belgium-1983;Belgium;BEL;1983;0
Belgium-1984;Belgium;BEL;1984;0
Belgium-1985;Belgium;BEL;1985;0
Belgium-1986;Belgium;BEL;1986;0
Belgium-1987;Belgium;BEL;1987;0
Belgium-1988;Belgium;BEL;1988;0
Belgium-1989;Belgium;BEL;1989;0
Belgium-1990;Belgium;BEL;1990;0
Belgium-1991;Belgium;BEL;1991;0
Belgium-1992;Belgium;BEL;1992;0
Belgium-1993;Belgium;BEL;1993;0
Belgium-1994;Belgium;BEL;1994;0
Belgium-1995;Belgium;BEL;1995;0
Belgium-1996;Belgium;BEL;1996;0
Belgium-1997;Belgium;BEL;1997;0
Belgium-1998;Belgium;BEL;1998;0
Belgium-1999;Belgium;BEL;1999;0
Belgium-2000;Belgium;BEL;2000;0
Belgium-2001;Belgium;BEL;2001;0
Belgium-2002;Belgium;BEL;2002;0
Belgium-2003;Belgium;BEL;2003;0
Belgium-2004;Belgium;BEL;2004;0.00037782022
Belgium-2005;Belgium;BEL;2005;0.00037839488
Belgium-2006;Belgium;BEL;2006;0.0007510071
Belgium-2007;Belgium;BEL;2007;0.00222304
Belgium-2008;Belgium;BEL;2008;0.015214301
Belgium-2009;Belgium;BEL;2009;0.06390178
Belgium-2010;Belgium;BEL;2010;0.20101435
Belgium-2011;Belgium;BEL;2011;0.44627005
Belgium-2012;Belgium;BEL;2012;0.8500622
Belgium-2013;Belgium;BEL;2013;1.0120784
Belgium-2014;Belgium;BEL;2014;1.1813772
Belgium-2015;Belgium;BEL;2015;1.2267551
Belgium-2016;Belgium;BEL;2016;1.1454145
Belgium-2017;Belgium;BEL;2017;1.2033376
Belgium-2018;Belgium;BEL;2018;1.4224912
Belgium-2019;Belgium;BEL;2019;1.4956864
Belgium-2020;Belgium;BEL;2020;1.9815283
Belgium-2021;Belgium;BEL;2021;1.9378928
Brazil-1965;Brazil;BRA;1965;0
Brazil-1966;Brazil;BRA;1966;0
Brazil-1967;Brazil;BRA;1967;0
Brazil-1968;Brazil;BRA;1968;0
Brazil-1969;Brazil;BRA;1969;0
Brazil-1970;Brazil;BRA;1970;0
Brazil-1971;Brazil;BRA;1971;0
Brazil-1972;Brazil;BRA;1972;0
Brazil-1973;Brazil;BRA;1973;0
Brazil-1974;Brazil;BRA;1974;0
Brazil-1975;Brazil;BRA;1975;0
Brazil-1976;Brazil;BRA;1976;0
Brazil-1977;Brazil;BRA;1977;0
Brazil-1978;Brazil;BRA;1978;0
Brazil-1979;Brazil;BRA;1979;0
Brazil-1980;Brazil;BRA;1980;0
Brazil-1981;Brazil;BRA;1981;0
Brazil-1982;Brazil;BRA;1982;0
Brazil-1983;Brazil;BRA;1983;0
Brazil-1984;Brazil;BRA;1984;0
Brazil-1985;Brazil;BRA;1985;0
Brazil-1986;Brazil;BRA;1986;0
Brazil-1987;Brazil;BRA;1987;0
Brazil-1988;Brazil;BRA;1988;0
Brazil-1989;Brazil;BRA;1989;0
Brazil-1990;Brazil;BRA;1990;0
Brazil-1991;Brazil;BRA;1991;0
Brazil-1992;Brazil;BRA;1992;0
Brazil-1993;Brazil;BRA;1993;0
Brazil-1994;Brazil;BRA;1994;0
Brazil-1995;Brazil;BRA;1995;0
Brazil-1996;Brazil;BRA;1996;0
Brazil-1997;Brazil;BRA;1997;0
Brazil-1998;Brazil;BRA;1998;0
Brazil-1999;Brazil;BRA;1999;0
Brazil-2000;Brazil;BRA;2000;0
Brazil-2001;Brazil;BRA;2001;0
Brazil-2002;Brazil;BRA;2002;0
Brazil-2003;Brazil;BRA;2003;0
Brazil-2004;Brazil;BRA;2004;0
Brazil-2005;Brazil;BRA;2005;0
Brazil-2006;Brazil;BRA;2006;0
Brazil-2007;Brazil;BRA;2007;0
Brazil-2008;Brazil;BRA;2008;0
Brazil-2009;Brazil;BRA;2009;0
Brazil-2010;Brazil;BRA;2010;0
Brazil-2011;Brazil;BRA;2011;0
Brazil-2012;Brazil;BRA;2012;0.00008043948
Brazil-2013;Brazil;BRA;2013;0.0003779034
Brazil-2014;Brazil;BRA;2014;0.0012321046
Brazil-2015;Brazil;BRA;2015;0.0046073804
Brazil-2016;Brazil;BRA;2016;0.006778563
Brazil-2017;Brazil;BRA;2017;0.06503355
Brazil-2018;Brazil;BRA;2018;0.26798302
Brazil-2019;Brazil;BRA;2019;0.5029592
Brazil-2020;Brazil;BRA;2020;0.84678334
Brazil-2021;Brazil;BRA;2021;1.2558651
Bulgaria-1965;Bulgaria;BGR;1965;0
Bulgaria-1966;Bulgaria;BGR;1966;0
Bulgaria-1967;Bulgaria;BGR;1967;0
Bulgaria-1968;Bulgaria;BGR;1968;0
Bulgaria-1969;Bulgaria;BGR;1969;0
Bulgaria-1970;Bulgaria;BGR;1970;0
Bulgaria-1971;Bulgaria;BGR;1971;0
Bulgaria-1972;Bulgaria;BGR;1972;0
Bulgaria-1973;Bulgaria;BGR;1973;0
Bulgaria-1974;Bulgaria;BGR;1974;0
Bulgaria-1975;Bulgaria;BGR;1975;0
Bulgaria-1976;Bulgaria;BGR;1976;0
Bulgaria-1977;Bulgaria;BGR;1977;0
Bulgaria-1978;Bulgaria;BGR;1978;0
Bulgaria-1979;Bulgaria;BGR;1979;0
Bulgaria-1980;Bulgaria;BGR;1980;0
Bulgaria-1981;Bulgaria;BGR;1981;0
Bulgaria-1982;Bulgaria;BGR;1982;0
Bulgaria-1983;Bulgaria;BGR;1983;0
Bulgaria-1984;Bulgaria;BGR;1984;0
Bulgaria-1985;Bulgaria;BGR;1985;0
Bulgaria-1986;Bulgaria;BGR;1986;0
Bulgaria-1987;Bulgaria;BGR;1987;0
Bulgaria-1988;Bulgaria;BGR;1988;0
Bulgaria-1989;Bulgaria;BGR;1989;0
Bulgaria-1990;Bulgaria;BGR;1990;0
Bulgaria-1991;Bulgaria;BGR;1991;0
Bulgaria-1992;Bulgaria;BGR;1992;0
Bulgaria-1993;Bulgaria;BGR;1993;0
Bulgaria-1994;Bulgaria;BGR;1994;0
Bulgaria-1995;Bulgaria;BGR;1995;0
Bulgaria-1996;Bulgaria;BGR;1996;0
Bulgaria-1997;Bulgaria;BGR;1997;0
Bulgaria-1998;Bulgaria;BGR;1998;0
Bulgaria-1999;Bulgaria;BGR;1999;0
Bulgaria-2000;Bulgaria;BGR;2000;0
Bulgaria-2001;Bulgaria;BGR;2001;0
Bulgaria-2002;Bulgaria;BGR;2002;0
Bulgaria-2003;Bulgaria;BGR;2003;0
Bulgaria-2004;Bulgaria;BGR;2004;0
Bulgaria-2005;Bulgaria;BGR;2005;0
Bulgaria-2006;Bulgaria;BGR;2006;0
Bulgaria-2007;Bulgaria;BGR;2007;0
Bulgaria-2008;Bulgaria;BGR;2008;0
Bulgaria-2009;Bulgaria;BGR;2009;0.0041411086
Bulgaria-2010;Bulgaria;BGR;2010;0.019719703
Bulgaria-2011;Bulgaria;BGR;2011;0.124206744
Bulgaria-2012;Bulgaria;BGR;2012;1.047643
Bulgaria-2013;Bulgaria;BGR;2013;1.8796792
Bulgaria-2014;Bulgaria;BGR;2014;1.6093578
Bulgaria-2015;Bulgaria;BGR;2015;1.6620325
Bulgaria-2016;Bulgaria;BGR;2016;1.7482562
Bulgaria-2017;Bulgaria;BGR;2017;1.7213968
Bulgaria-2018;Bulgaria;BGR;2018;1.6324548
Bulgaria-2019;Bulgaria;BGR;2019;1.8095771
Bulgaria-2020;Bulgaria;BGR;2020;2.0062544
Bulgaria-2021;Bulgaria;BGR;2021;1.7911069
CIS (BP)-1965;CIS (BP);;1965;0
CIS (BP)-1990;CIS (BP);;1990;0
CIS (BP)-1991;CIS (BP);;1991;0
CIS (BP)-1992;CIS (BP);;1992;0
CIS (BP)-1993;CIS (BP);;1993;0
CIS (BP)-1994;CIS (BP);;1994;0
CIS (BP)-1995;CIS (BP);;1995;0
CIS (BP)-1996;CIS (BP);;1996;0
CIS (BP)-1997;CIS (BP);;1997;0
CIS (BP)-1998;CIS (BP);;1998;0
CIS (BP)-1999;CIS (BP);;1999;0
CIS (BP)-2000;CIS (BP);;2000;0
CIS (BP)-2001;CIS (BP);;2001;0
CIS (BP)-2002;CIS (BP);;2002;0
CIS (BP)-2003;CIS (BP);;2003;0
CIS (BP)-2004;CIS (BP);;2004;0
CIS (BP)-2005;CIS (BP);;2005;0
CIS (BP)-2006;CIS (BP);;2006;0
CIS (BP)-2007;CIS (BP);;2007;0
CIS (BP)-2008;CIS (BP);;2008;0
CIS (BP)-2009;CIS (BP);;2009;2.1773675e-7
CIS (BP)-2010;CIS (BP);;2010;0.0000067771666
CIS (BP)-2011;CIS (BP);;2011;0.000048987793
CIS (BP)-2012;CIS (BP);;2012;0.00016778964
CIS (BP)-2013;CIS (BP);;2013;0.0005036712
CIS (BP)-2014;CIS (BP);;2014;0.004679959
CIS (BP)-2015;CIS (BP);;2015;0.010950378
CIS (BP)-2016;CIS (BP);;2016;0.016681671
CIS (BP)-2017;CIS (BP);;2017;0.020144468
CIS (BP)-2018;CIS (BP);;2018;0.023200614
CIS (BP)-2019;CIS (BP);;2019;0.04100371
CIS (BP)-2020;CIS (BP);;2020;0.08577152
CIS (BP)-2021;CIS (BP);;2021;0.09588507
Canada-1965;Canada;CAN;1965;0
Canada-1966;Canada;CAN;1966;0
Canada-1967;Canada;CAN;1967;0
Canada-1968;Canada;CAN;1968;0
Canada-1969;Canada;CAN;1969;0
Canada-1970;Canada;CAN;1970;0
Canada-1971;Canada;CAN;1971;0
Canada-1972;Canada;CAN;1972;0
Canada-1973;Canada;CAN;1973;0
Canada-1974;Canada;CAN;1974;0
Canada-1975;Canada;CAN;1975;0
Canada-1976;Canada;CAN;1976;0
Canada-1977;Canada;CAN;1977;0
Canada-1978;Canada;CAN;1978;0
Canada-1979;Canada;CAN;1979;0
Canada-1980;Canada;CAN;1980;0
Canada-1981;Canada;CAN;1981;0
Canada-1982;Canada;CAN;1982;0
Canada-1983;Canada;CAN;1983;0
Canada-1984;Canada;CAN;1984;0
Canada-1985;Canada;CAN;1985;0
Canada-1986;Canada;CAN;1986;0
Canada-1987;Canada;CAN;1987;0
Canada-1988;Canada;CAN;1988;0
Canada-1989;Canada;CAN;1989;0
Canada-1990;Canada;CAN;1990;0
Canada-1991;Canada;CAN;1991;0
Canada-1992;Canada;CAN;1992;0.0001961274
Canada-1993;Canada;CAN;1993;0.00019129939
Canada-1994;Canada;CAN;1994;0.00018427888
Canada-1995;Canada;CAN;1995;0.00033593999
Canada-1996;Canada;CAN;1996;0.00050213764
Canada-1997;Canada;CAN;1997;0.00058877433
Canada-1998;Canada;CAN;1998;0.00086834177
Canada-1999;Canada;CAN;1999;0.0011044745
Canada-2000;Canada;CAN;2000;0.0013312428
Canada-2001;Canada;CAN;2001;0.001610227
Canada-2002;Canada;CAN;2002;0.0017968575
Canada-2003;Canada;CAN;2003;0.0017809713
Canada-2004;Canada;CAN;2004;0.0010907815
Canada-2005;Canada;CAN;2005;0.001283279
Canada-2006;Canada;CAN;2006;0.0015840593
Canada-2007;Canada;CAN;2007;0.0018773943
Canada-2008;Canada;CAN;2008;0.0025417854
Canada-2009;Canada;CAN;2009;0.008187654
Canada-2010;Canada;CAN;2010;0.018889913
Canada-2011;Canada;CAN;2011;0.04047138
Canada-2012;Canada;CAN;2012;0.061776057
Canada-2013;Canada;CAN;2013;0.10202179
Canada-2014;Canada;CAN;2014;0.1430604
Canada-2015;Canada;CAN;2015;0.19292669
Canada-2016;Canada;CAN;2016;0.2708632
Canada-2017;Canada;CAN;2017;0.2348336
Canada-2018;Canada;CAN;2018;0.2459769
Canada-2019;Canada;CAN;2019;0.26462185
Canada-2020;Canada;CAN;2020;0.29278252
Canada-2021;Canada;CAN;2021;0.3489035
Central America (BP)-1971;Central America (BP);;1971;0
Central America (BP)-1972;Central America (BP);;1972;0
Central America (BP)-1973;Central America (BP);;1973;0
Central America (BP)-1974;Central America (BP);;1974;0
Central America (BP)-1975;Central America (BP);;1975;0
Central America (BP)-1976;Central America (BP);;1976;0
Central America (BP)-1977;Central America (BP);;1977;0
Central America (BP)-1978;Central America (BP);;1978;0
Central America (BP)-1979;Central America (BP);;1979;0
Central America (BP)-1980;Central America (BP);;1980;0
Central America (BP)-1981;Central America (BP);;1981;0
Central America (BP)-1982;Central America (BP);;1982;0
Central America (BP)-1983;Central America (BP);;1983;0
Central America (BP)-1984;Central America (BP);;1984;0
Central America (BP)-1985;Central America (BP);;1985;0
Central America (BP)-1986;Central America (BP);;1986;0
Central America (BP)-1987;Central America (BP);;1987;0
Central America (BP)-1988;Central America (BP);;1988;0
Central America (BP)-1989;Central America (BP);;1989;0
Central America (BP)-1990;Central America (BP);;1990;0
Central America (BP)-1991;Central America (BP);;1991;0
Central America (BP)-1992;Central America (BP);;1992;0
Central America (BP)-1993;Central America (BP);;1993;0
Central America (BP)-1994;Central America (BP);;1994;0
Central America (BP)-1995;Central America (BP);;1995;0
Central America (BP)-1996;Central America (BP);;1996;0
Central America (BP)-1997;Central America (BP);;1997;0
Central America (BP)-1998;Central America (BP);;1998;0
Central America (BP)-1999;Central America (BP);;1999;0
Central America (BP)-2000;Central America (BP);;2000;0
Central America (BP)-2001;Central America (BP);;2001;0
Central America (BP)-2002;Central America (BP);;2002;0
Central America (BP)-2003;Central America (BP);;2003;0
Central America (BP)-2004;Central America (BP);;2004;0
Central America (BP)-2005;Central America (BP);;2005;0.0006353359
Central America (BP)-2006;Central America (BP);;2006;0.000710761
Central America (BP)-2007;Central America (BP);;2007;0.00068521954
Central America (BP)-2008;Central America (BP);;2008;0.00066734594
Central America (BP)-2009;Central America (BP);;2009;0.0007506652
Central America (BP)-2010;Central America (BP);;2010;0.0009953044
Central America (BP)-2011;Central America (BP);;2011;0.0011539281
Central America (BP)-2012;Central America (BP);;2012;0.0018137476
Central America (BP)-2013;Central America (BP);;2013;0.002652506
Central America (BP)-2014;Central America (BP);;2014;0.010850685
Central America (BP)-2015;Central America (BP);;2015;0.45566437
Central America (BP)-2016;Central America (BP);;2016;0.85895646
Central America (BP)-2017;Central America (BP);;2017;1.0312401
Central America (BP)-2018;Central America (BP);;2018;1.2792969
Central America (BP)-2019;Central America (BP);;2019;1.5074263
Central America (BP)-2020;Central America (BP);;2020;1.9129244
Central America (BP)-2021;Central America (BP);;2021;1.9843658
Chile-1965;Chile;CHL;1965;0
Chile-1966;Chile;CHL;1966;0
Chile-1967;Chile;CHL;1967;0
Chile-1968;Chile;CHL;1968;0
Chile-1969;Chile;CHL;1969;0
Chile-1970;Chile;CHL;1970;0
Chile-1971;Chile;CHL;1971;0
Chile-1972;Chile;CHL;1972;0
Chile-1973;Chile;CHL;1973;0
Chile-1974;Chile;CHL;1974;0
Chile-1975;Chile;CHL;1975;0
Chile-1976;Chile;CHL;1976;0
Chile-1977;Chile;CHL;1977;0
Chile-1978;Chile;CHL;1978;0
Chile-1979;Chile;CHL;1979;0
Chile-1980;Chile;CHL;1980;0
Chile-1981;Chile;CHL;1981;0
Chile-1982;Chile;CHL;1982;0
Chile-1983;Chile;CHL;1983;0
Chile-1984;Chile;CHL;1984;0
Chile-1985;Chile;CHL;1985;0
Chile-1986;Chile;CHL;1986;0
Chile-1987;Chile;CHL;1987;0
Chile-1988;Chile;CHL;1988;0
Chile-1989;Chile;CHL;1989;0
Chile-1990;Chile;CHL;1990;0
Chile-1991;Chile;CHL;1991;0
Chile-1992;Chile;CHL;1992;0
Chile-1993;Chile;CHL;1993;0
Chile-1994;Chile;CHL;1994;0
Chile-1995;Chile;CHL;1995;0
Chile-1996;Chile;CHL;1996;0
Chile-1997;Chile;CHL;1997;0
Chile-1998;Chile;CHL;1998;0
Chile-1999;Chile;CHL;1999;0
Chile-2000;Chile;CHL;2000;0
Chile-2001;Chile;CHL;2001;0
Chile-2002;Chile;CHL;2002;0
Chile-2003;Chile;CHL;2003;0
Chile-2004;Chile;CHL;2004;0
Chile-2005;Chile;CHL;2005;0
Chile-2006;Chile;CHL;2006;0
Chile-2007;Chile;CHL;2007;0
Chile-2008;Chile;CHL;2008;0
Chile-2009;Chile;CHL;2009;0
Chile-2010;Chile;CHL;2010;0
Chile-2011;Chile;CHL;2011;0
Chile-2012;Chile;CHL;2012;0.00022369338
Chile-2013;Chile;CHL;2013;0.004364806
Chile-2014;Chile;CHL;2014;0.30048275
Chile-2015;Chile;CHL;2015;0.8649482
Chile-2016;Chile;CHL;2016;1.5364845
Chile-2017;Chile;CHL;2017;2.3112252
Chile-2018;Chile;CHL;2018;2.8931642
Chile-2019;Chile;CHL;2019;3.4458067
Chile-2020;Chile;CHL;2020;4.4446054
Chile-2021;Chile;CHL;2021;5.9992795
China-1965;China;CHN;1965;0
China-1966;China;CHN;1966;0
China-1967;China;CHN;1967;0
China-1968;China;CHN;1968;0
China-1969;China;CHN;1969;0
China-1970;China;CHN;1970;0
China-1971;China;CHN;1971;0
China-1972;China;CHN;1972;0
China-1973;China;CHN;1973;0
China-1974;China;CHN;1974;0
China-1975;China;CHN;1975;0
China-1976;China;CHN;1976;0
China-1977;China;CHN;1977;0
China-1978;China;CHN;1978;0
China-1979;China;CHN;1979;0
China-1980;China;CHN;1980;0
China-1981;China;CHN;1981;0
China-1982;China;CHN;1982;0
China-1983;China;CHN;1983;0
China-1984;China;CHN;1984;0
China-1985;China;CHN;1985;0
China-1986;China;CHN;1986;0
China-1987;China;CHN;1987;0
China-1988;China;CHN;1988;0
China-1989;China;CHN;1989;0
China-1990;China;CHN;1990;0.00007453365
China-1991;China;CHN;1991;0.00007096357
China-1992;China;CHN;1992;0.00010099618
China-1993;China;CHN;1993;0.00012511939
China-1994;China;CHN;1994;0.00014705995
China-1995;China;CHN;1995;0.00019989497
China-1996;China;CHN;1996;0.00024397188
China-1997;China;CHN;1997;0.00029620752
China-1998;China;CHN;1998;0.00037632405
China-1999;China;CHN;1999;0.0004414947
China-2000;China;CHN;2000;0.0005512908
China-2001;China;CHN;2001;0.0007303202
China-2002;China;CHN;2002;0.0010316577
China-2003;China;CHN;2003;0.0011733418
China-2004;China;CHN;2004;0.0011832295
China-2005;China;CHN;2005;0.0011438854
China-2006;China;CHN;2006;0.001172809
China-2007;China;CHN;2007;0.0012868581
China-2008;China;CHN;2008;0.0016416038
China-2009;China;CHN;2009;0.0028689185
China-2010;China;CHN;2010;0.006696733
China-2011;China;CHN;2011;0.022978827
China-2012;China;CHN;2012;0.030214002
China-2013;China;CHN;2013;0.067426264
China-2014;China;CHN;2014;0.18284759
China-2015;China;CHN;2015;0.30133498
China-2016;China;CHN;2016;0.49642125
China-2017;China;CHN;2017;0.84473693
China-2018;China;CHN;2018;1.2131844
China-2019;China;CHN;2019;1.4769387
China-2020;China;CHN;2020;1.672719
China-2021;China;CHN;2021;1.9539526
Colombia-1965;Colombia;COL;1965;0
Colombia-1966;Colombia;COL;1966;0
Colombia-1967;Colombia;COL;1967;0
Colombia-1968;Colombia;COL;1968;0
Colombia-1969;Colombia;COL;1969;0
Colombia-1970;Colombia;COL;1970;0
Colombia-1971;Colombia;COL;1971;0
Colombia-1972;Colombia;COL;1972;0
Colombia-1973;Colombia;COL;1973;0
Colombia-1974;Colombia;COL;1974;0
Colombia-1975;Colombia;COL;1975;0
Colombia-1976;Colombia;COL;1976;0
Colombia-1977;Colombia;COL;1977;0
Colombia-1978;Colombia;COL;1978;0
Colombia-1979;Colombia;COL;1979;0
Colombia-1980;Colombia;COL;1980;0
Colombia-1981;Colombia;COL;1981;0
Colombia-1982;Colombia;COL;1982;0
Colombia-1983;Colombia;COL;1983;0
Colombia-1984;Colombia;COL;1984;0
Colombia-1985;Colombia;COL;1985;0
Colombia-1986;Colombia;COL;1986;0
Colombia-1987;Colombia;COL;1987;0
Colombia-1988;Colombia;COL;1988;0
Colombia-1989;Colombia;COL;1989;0
Colombia-1990;Colombia;COL;1990;0
Colombia-1991;Colombia;COL;1991;0
Colombia-1992;Colombia;COL;1992;0
Colombia-1993;Colombia;COL;1993;0
Colombia-1994;Colombia;COL;1994;0
Colombia-1995;Colombia;COL;1995;0
Colombia-1996;Colombia;COL;1996;0
Colombia-1997;Colombia;COL;1997;0
Colombia-1998;Colombia;COL;1998;0
Colombia-1999;Colombia;COL;1999;0
Colombia-2000;Colombia;COL;2000;0.0017268311
Colombia-2001;Colombia;COL;2001;0.0025363106
Colombia-2002;Colombia;COL;2002;0.004408642
Colombia-2003;Colombia;COL;2003;0.0058253147
Colombia-2004;Colombia;COL;2004;0.007052876
Colombia-2005;Colombia;COL;2005;0.008377651
Colombia-2006;Colombia;COL;2006;0
Colombia-2007;Colombia;COL;2007;0
Colombia-2008;Colombia;COL;2008;0
Colombia-2009;Colombia;COL;2009;0
Colombia-2010;Colombia;COL;2010;0
Colombia-2011;Colombia;COL;2011;0
Colombia-2012;Colombia;COL;2012;0
Colombia-2013;Colombia;COL;2013;0
Colombia-2014;Colombia;COL;2014;0
Colombia-2015;Colombia;COL;2015;0
Colombia-2016;Colombia;COL;2016;0
Colombia-2017;Colombia;COL;2017;0.0026094727
Colombia-2018;Colombia;COL;2018;0.006106545
Colombia-2019;Colombia;COL;2019;0.0649473
Colombia-2020;Colombia;COL;2020;0.10406679
Colombia-2021;Colombia;COL;2021;0.15540227
Croatia-1990;Croatia;HRV;1990;0
Croatia-1991;Croatia;HRV;1991;0
Croatia-1992;Croatia;HRV;1992;0
Croatia-1993;Croatia;HRV;1993;0
Croatia-1994;Croatia;HRV;1994;0
Croatia-1995;Croatia;HRV;1995;0
Croatia-1996;Croatia;HRV;1996;0
Croatia-1997;Croatia;HRV;1997;0
Croatia-1998;Croatia;HRV;1998;0
Croatia-1999;Croatia;HRV;1999;0
Croatia-2000;Croatia;HRV;2000;0
Croatia-2001;Croatia;HRV;2001;0
Croatia-2002;Croatia;HRV;2002;0
Croatia-2003;Croatia;HRV;2003;0
Croatia-2004;Croatia;HRV;2004;0
Croatia-2005;Croatia;HRV;2005;0
Croatia-2006;Croatia;HRV;2006;0
Croatia-2007;Croatia;HRV;2007;0
Croatia-2008;Croatia;HRV;2008;0
Croatia-2009;Croatia;HRV;2009;0.00004329448
Croatia-2010;Croatia;HRV;2010;0.00004233518
Croatia-2011;Croatia;HRV;2011;0.000048230708
Croatia-2012;Croatia;HRV;2012;0.0062471954
Croatia-2013;Croatia;HRV;2013;0.032039724
Croatia-2014;Croatia;HRV;2014;0.098756656
Croatia-2015;Croatia;HRV;2015;0.16863999
Croatia-2016;Croatia;HRV;2016;0.1865094
Croatia-2017;Croatia;HRV;2017;0.22097076
Croatia-2018;Croatia;HRV;2018;0.2018787
Croatia-2019;Croatia;HRV;2019;0.2286211
Croatia-2020;Croatia;HRV;2020;0.27447444
Croatia-2021;Croatia;HRV;2021;0.25612158
Cyprus-1965;Cyprus;CYP;1965;0
Cyprus-1966;Cyprus;CYP;1966;0
Cyprus-1967;Cyprus;CYP;1967;0
Cyprus-1968;Cyprus;CYP;1968;0
Cyprus-1969;Cyprus;CYP;1969;0
Cyprus-1970;Cyprus;CYP;1970;0
Cyprus-1971;Cyprus;CYP;1971;0
Cyprus-1972;Cyprus;CYP;1972;0
Cyprus-1973;Cyprus;CYP;1973;0
Cyprus-1974;Cyprus;CYP;1974;0
Cyprus-1975;Cyprus;CYP;1975;0
Cyprus-1976;Cyprus;CYP;1976;0
Cyprus-1977;Cyprus;CYP;1977;0
Cyprus-1978;Cyprus;CYP;1978;0
Cyprus-1979;Cyprus;CYP;1979;0
Cyprus-1980;Cyprus;CYP;1980;0
Cyprus-1981;Cyprus;CYP;1981;0
Cyprus-1982;Cyprus;CYP;1982;0
Cyprus-1983;Cyprus;CYP;1983;0
Cyprus-1984;Cyprus;CYP;1984;0
Cyprus-1985;Cyprus;CYP;1985;0
Cyprus-1986;Cyprus;CYP;1986;0
Cyprus-1987;Cyprus;CYP;1987;0
Cyprus-1988;Cyprus;CYP;1988;0
Cyprus-1989;Cyprus;CYP;1989;0
Cyprus-1990;Cyprus;CYP;1990;0
Cyprus-1991;Cyprus;CYP;1991;0
Cyprus-1992;Cyprus;CYP;1992;0
Cyprus-1993;Cyprus;CYP;1993;0
Cyprus-1994;Cyprus;CYP;1994;0
Cyprus-1995;Cyprus;CYP;1995;0
Cyprus-1996;Cyprus;CYP;1996;0
Cyprus-1997;Cyprus;CYP;1997;0
Cyprus-1998;Cyprus;CYP;1998;0
Cyprus-1999;Cyprus;CYP;1999;0
Cyprus-2000;Cyprus;CYP;2000;0
Cyprus-2001;Cyprus;CYP;2001;0
Cyprus-2002;Cyprus;CYP;2002;0
Cyprus-2003;Cyprus;CYP;2003;0
Cyprus-2004;Cyprus;CYP;2004;0.003691445
Cyprus-2005;Cyprus;CYP;2005;0.0046279384
Cyprus-2006;Cyprus;CYP;2006;0.008314299
Cyprus-2007;Cyprus;CYP;2007;0.013973603
Cyprus-2008;Cyprus;CYP;2008;0.02347399
Cyprus-2009;Cyprus;CYP;2009;0.031901516
Cyprus-2010;Cyprus;CYP;2010;0.05701388
Cyprus-2011;Cyprus;CYP;2011;0.0981579
Cyprus-2012;Cyprus;CYP;2012;0.190864
Cyprus-2013;Cyprus;CYP;2013;0.4529764
Cyprus-2014;Cyprus;CYP;2014;0.8004432
Cyprus-2015;Cyprus;CYP;2015;1.1687349
Cyprus-2016;Cyprus;CYP;2016;1.2309911
Cyprus-2017;Cyprus;CYP;2017;1.4044658
Cyprus-2018;Cyprus;CYP;2018;1.563451
Cyprus-2019;Cyprus;CYP;2019;1.7706491
Cyprus-2020;Cyprus;CYP;2020;2.7451065
Cyprus-2021;Cyprus;CYP;2021;4.1613703
Czechia-1965;Czechia;CZE;1965;0
Czechia-1966;Czechia;CZE;1966;0
Czechia-1967;Czechia;CZE;1967;0
Czechia-1968;Czechia;CZE;1968;0
Czechia-1969;Czechia;CZE;1969;0
Czechia-1970;Czechia;CZE;1970;0
Czechia-1971;Czechia;CZE;1971;0
Czechia-1972;Czechia;CZE;1972;0
Czechia-1973;Czechia;CZE;1973;0
Czechia-1974;Czechia;CZE;1974;0
Czechia-1975;Czechia;CZE;1975;0
Czechia-1976;Czechia;CZE;1976;0
Czechia-1977;Czechia;CZE;1977;0
Czechia-1978;Czechia;CZE;1978;0
Czechia-1979;Czechia;CZE;1979;0
Czechia-1980;Czechia;CZE;1980;0
Czechia-1981;Czechia;CZE;1981;0
Czechia-1982;Czechia;CZE;1982;0
Czechia-1983;Czechia;CZE;1983;0
Czechia-1984;Czechia;CZE;1984;0
Czechia-1985;Czechia;CZE;1985;0
Czechia-1986;Czechia;CZE;1986;0
Czechia-1987;Czechia;CZE;1987;0
Czechia-1988;Czechia;CZE;1988;0
Czechia-1989;Czechia;CZE;1989;0
Czechia-1990;Czechia;CZE;1990;0
Czechia-1991;Czechia;CZE;1991;0
Czechia-1992;Czechia;CZE;1992;0
Czechia-1993;Czechia;CZE;1993;0
Czechia-1994;Czechia;CZE;1994;0
Czechia-1995;Czechia;CZE;1995;0
Czechia-1996;Czechia;CZE;1996;0
Czechia-1997;Czechia;CZE;1997;0
Czechia-1998;Czechia;CZE;1998;0
Czechia-1999;Czechia;CZE;1999;0
Czechia-2000;Czechia;CZE;2000;0
Czechia-2001;Czechia;CZE;2001;0
Czechia-2002;Czechia;CZE;2002;0
Czechia-2003;Czechia;CZE;2003;0
Czechia-2004;Czechia;CZE;2004;0.000054775934
Czechia-2005;Czechia;CZE;2005;0.00003749231
Czechia-2006;Czechia;CZE;2006;0.00009129176
Czechia-2007;Czechia;CZE;2007;0.00094952894
Czechia-2008;Czechia;CZE;2008;0.007077609
