id;Entity;Code;Year;Hydro
Bangladesh-2015;Bangladesh;BGD;2015;0.6653262
Bangladesh-2016;Bangladesh;BGD;2016;0.6406337
Bangladesh-2017;Bangladesh;BGD;2017;0.7132308
Bangladesh-2018;Bangladesh;BGD;2018;0.5627178
Bangladesh-2019;Bangladesh;BGD;2019;0.47938937
Bangladesh-2020;Bangladesh;BGD;2020;0.41935676
Bangladesh-2021;Bangladesh;BGD;2021;0.38842055
Belarus-1985;Belarus;BLR;1985;0.0144934775
Belarus-1986;Belarus;BLR;1986;0.012695332
Belarus-1987;Belarus;BLR;1987;0.012513182
Belarus-1988;Belarus;BLR;1988;0.012336069
Belarus-1989;Belarus;BLR;1989;0.012754959
Belarus-1990;Belarus;BLR;1990;0.012691677
Belarus-1991;Belarus;BLR;1991;0.011448725
Belarus-1992;Belarus;BLR;1992;0.012468852
Belarus-1993;Belarus;BLR;1993;0.0166659
Belarus-1994;Belarus;BLR;1994;0.019936154
Belarus-1995;Belarus;BLR;1995;0.023589265
Belarus-1996;Belarus;BLR;1996;0.018399425
Belarus-1997;Belarus;BLR;1997;0.023874052
Belarus-1998;Belarus;BLR;1998;0.032551832
Belarus-1999;Belarus;BLR;1999;0.02270776
Belarus-2000;Belarus;BLR;2000;0.031301863
Belarus-2001;Belarus;BLR;2001;0.035543464
Belarus-2002;Belarus;BLR;2002;0.032997068
Belarus-2003;Belarus;BLR;2003;0.031896286
Belarus-2004;Belarus;BLR;2004;0.033357035
Belarus-2005;Belarus;BLR;2005;0.03627755
Belarus-2006;Belarus;BLR;2006;0.032960556
Belarus-2007;Belarus;BLR;2007;0.03357376
Belarus-2008;Belarus;BLR;2008;0.03669465
Belarus-2009;Belarus;BLR;2009;0.044475794
Belarus-2010;Belarus;BLR;2010;0.040784255
Belarus-2011;Belarus;BLR;2011;0.038527083
Belarus-2012;Belarus;BLR;2012;0.06068889
Belarus-2013;Belarus;BLR;2013;0.1275709
Belarus-2014;Belarus;BLR;2014;0.11114003
Belarus-2015;Belarus;BLR;2015;0.11194239
Belarus-2016;Belarus;BLR;2016;0.1393259
Belarus-2017;Belarus;BLR;2017;0.3888468
Belarus-2018;Belarus;BLR;2018;0.27899364
Belarus-2019;Belarus;BLR;2019;0.2995943
Belarus-2020;Belarus;BLR;2020;0.3663106
Belarus-2021;Belarus;BLR;2021;0.2921725
Belgium-1965;Belgium;BEL;1965;0.19477375
Belgium-1966;Belgium;BEL;1966;0.2222244
Belgium-1967;Belgium;BEL;1967;0.16850357
Belgium-1968;Belgium;BEL;1968;0.15502341
Belgium-1969;Belgium;BEL;1969;0.13315211
Belgium-1970;Belgium;BEL;1970;0.13480939
Belgium-1971;Belgium;BEL;1971;0.07485565
Belgium-1972;Belgium;BEL;1972;0.094584495
Belgium-1973;Belgium;BEL;1973;0.088658996
Belgium-1974;Belgium;BEL;1974;0.12884893
Belgium-1975;Belgium;BEL;1975;0.104461215
Belgium-1976;Belgium;BEL;1976;0.05864703
Belgium-1977;Belgium;BEL;1977;0.12029833
Belgium-1978;Belgium;BEL;1978;0.114736766
Belgium-1979;Belgium;BEL;1979;0.11701484
Belgium-1980;Belgium;BEL;1980;0.14521
Belgium-1981;Belgium;BEL;1981;0.20929198
Belgium-1982;Belgium;BEL;1982;0.19124408
Belgium-1983;Belgium;BEL;1983;0.19912015
Belgium-1984;Belgium;BEL;1984;0.19903155
Belgium-1985;Belgium;BEL;1985;0.15589738
Belgium-1986;Belgium;BEL;1986;0.18055975
Belgium-1987;Belgium;BEL;1987;0.21921426
Belgium-1988;Belgium;BEL;1988;0.1798631
Belgium-1989;Belgium;BEL;1989;0.15168624
Belgium-1990;Belgium;BEL;1990;0.12658821
Belgium-1991;Belgium;BEL;1991;0.10533081
Belgium-1992;Belgium;BEL;1992;0.15718141
Belgium-1993;Belgium;BEL;1993;0.11899488
Belgium-1994;Belgium;BEL;1994;0.15410542
Belgium-1995;Belgium;BEL;1995;0.14870304
Belgium-1996;Belgium;BEL;1996;0.098996915
Belgium-1997;Belgium;BEL;1997;0.12504219
Belgium-1998;Belgium;BEL;1998;0.15641692
Belgium-1999;Belgium;BEL;1999;0.13810118
Belgium-2000;Belgium;BEL;2000;0.18298484
Belgium-2001;Belgium;BEL;2001;0.17582263
Belgium-2002;Belgium;BEL;2002;0.14326069
Belgium-2003;Belgium;BEL;2003;0.094044775
Belgium-2004;Belgium;BEL;2004;0.119468965
Belgium-2005;Belgium;BEL;2005;0.10906541
Belgium-2006;Belgium;BEL;2006;0.13471973
Belgium-2007;Belgium;BEL;2007;0.14407192
Belgium-2008;Belgium;BEL;2008;0.14852048
Belgium-2009;Belgium;BEL;2009;0.12626372
Belgium-2010;Belgium;BEL;2010;0.11199371
Belgium-2011;Belgium;BEL;2011;0.07482374
Belgium-2012;Belgium;BEL;2012;0.14128125
Belgium-2013;Belgium;BEL;2013;0.14545758
Belgium-2014;Belgium;BEL;2014;0.12083106
Belgium-2015;Belgium;BEL;2015;0.12780122
Belgium-2016;Belgium;BEL;2016;0.13691834
Belgium-2017;Belgium;BEL;2017;0.09825909
Belgium-2018;Belgium;BEL;2018;0.106526494
Belgium-2019;Belgium;BEL;2019;0.1062417
Belgium-2020;Belgium;BEL;2020;0.1035903
Belgium-2021;Belgium;BEL;2021;0.12935764
Brazil-1965;Brazil;BRA;1965;27.548721
Brazil-1966;Brazil;BRA;1966;27.618214
Brazil-1967;Brazil;BRA;1967;27.880291
Brazil-1968;Brazil;BRA;1968;25.555754
Brazil-1969;Brazil;BRA;1969;25.05622
Brazil-1970;Brazil;BRA;1970;26.279099
Brazil-1971;Brazil;BRA;1971;26.082865
Brazil-1972;Brazil;BRA;1972;26.555187
Brazil-1973;Brazil;BRA;1973;25.459856
Brazil-1974;Brazil;BRA;1974;26.426558
Brazil-1975;Brazil;BRA;1975;27.510124
Brazil-1976;Brazil;BRA;1976;28.711887
Brazil-1977;Brazil;BRA;1977;30.259693
Brazil-1978;Brazil;BRA;1978;30.178188
Brazil-1979;Brazil;BRA;1979;31.596228
Brazil-1980;Brazil;BRA;1980;34.1882
Brazil-1981;Brazil;BRA;1981;35.54257
Brazil-1982;Brazil;BRA;1982;36.52256
Brazil-1983;Brazil;BRA;1983;38.383797
Brazil-1984;Brazil;BRA;1984;39.29806
Brazil-1985;Brazil;BRA;1985;39.506798
Brazil-1986;Brazil;BRA;1986;37.93563
Brazil-1987;Brazil;BRA;1987;37.483208
Brazil-1988;Brazil;BRA;1988;38.70429
Brazil-1989;Brazil;BRA;1989;38.998352
Brazil-1990;Brazil;BRA;1990;40.011593
Brazil-1991;Brazil;BRA;1991;40.58343
Brazil-1992;Brazil;BRA;1992;39.771862
Brazil-1993;Brazil;BRA;1993;40.067005
Brazil-1994;Brazil;BRA;1994;39.38199
Brazil-1995;Brazil;BRA;1995;39.237316
Brazil-1996;Brazil;BRA;1996;38.897934
Brazil-1997;Brazil;BRA;1997;38.623817
Brazil-1998;Brazil;BRA;1998;38.926487
Brazil-1999;Brazil;BRA;1999;38.448334
Brazil-2000;Brazil;BRA;2000;39.243893
Brazil-2001;Brazil;BRA;2001;35.11814
Brazil-2002;Brazil;BRA;2002;36.34499
Brazil-2003;Brazil;BRA;2003;37.870674
Brazil-2004;Brazil;BRA;2004;37.69345
Brazil-2005;Brazil;BRA;2005;38.29989
Brazil-2006;Brazil;BRA;2006;38.355003
Brazil-2007;Brazil;BRA;2007;38.50619
Brazil-2008;Brazil;BRA;2008;36.28732
Brazil-2009;Brazil;BRA;2009;38.37569
Brazil-2010;Brazil;BRA;2010;35.71371
Brazil-2011;Brazil;BRA;2011;36.060123
Brazil-2012;Brazil;BRA;2012;34.104256
Brazil-2013;Brazil;BRA;2013;30.845118
Brazil-2014;Brazil;BRA;2014;28.610945
Brazil-2015;Brazil;BRA;2015;28.132109
Brazil-2016;Brazil;BRA;2016;30.28396
Brazil-2017;Brazil;BRA;2017;28.998528
Brazil-2018;Brazil;BRA;2018;30.113998
Brazil-2019;Brazil;BRA;2019;30.07191
Brazil-2020;Brazil;BRA;2020;31.22798
Brazil-2021;Brazil;BRA;2021;27.199343
Bulgaria-1965;Bulgaria;BGR;1965;4.9313707
Bulgaria-1966;Bulgaria;BGR;1966;4.6229763
Bulgaria-1967;Bulgaria;BGR;1967;4.003621
Bulgaria-1968;Bulgaria;BGR;1968;2.311565
Bulgaria-1969;Bulgaria;BGR;1969;2.9225402
Bulgaria-1970;Bulgaria;BGR;1970;3.0394955
Bulgaria-1971;Bulgaria;BGR;1971;2.9434655
Bulgaria-1972;Bulgaria;BGR;1972;2.761653
Bulgaria-1973;Bulgaria;BGR;1973;3.2605422
Bulgaria-1974;Bulgaria;BGR;1974;2.5623977
Bulgaria-1975;Bulgaria;BGR;1975;2.7339408
Bulgaria-1976;Bulgaria;BGR;1976;3.108479
Bulgaria-1977;Bulgaria;BGR;1977;3.5239036
Bulgaria-1978;Bulgaria;BGR;1978;2.805369
Bulgaria-1979;Bulgaria;BGR;1979;3.0763478
Bulgaria-1980;Bulgaria;BGR;1980;3.2677274
Bulgaria-1981;Bulgaria;BGR;1981;3.231806
Bulgaria-1982;Bulgaria;BGR;1982;2.6594315
Bulgaria-1983;Bulgaria;BGR;1983;2.9039197
Bulgaria-1984;Bulgaria;BGR;1984;2.8398352
Bulgaria-1985;Bulgaria;BGR;1985;1.9635512
Bulgaria-1986;Bulgaria;BGR;1986;2.001533
Bulgaria-1987;Bulgaria;BGR;1987;2.1663287
Bulgaria-1988;Bulgaria;BGR;1988;2.1662037
Bulgaria-1989;Bulgaria;BGR;1989;2.265166
Bulgaria-1990;Bulgaria;BGR;1990;1.7116511
Bulgaria-1991;Bulgaria;BGR;1991;2.7520618
Bulgaria-1992;Bulgaria;BGR;1992;2.477391
Bulgaria-1993;Bulgaria;BGR;1993;2.190292
Bulgaria-1994;Bulgaria;BGR;1994;1.7196692
Bulgaria-1995;Bulgaria;BGR;1995;2.5187614
Bulgaria-1996;Bulgaria;BGR;1996;3.1900234
Bulgaria-1997;Bulgaria;BGR;1997;3.1750753
Bulgaria-1998;Bulgaria;BGR;1998;3.721184
Bulgaria-1999;Bulgaria;BGR;1999;3.7863123
Bulgaria-2000;Bulgaria;BGR;2000;3.6347754
Bulgaria-2001;Bulgaria;BGR;2001;2.2708168
Bulgaria-2002;Bulgaria;BGR;2002;2.9185119
Bulgaria-2003;Bulgaria;BGR;2003;3.8597226
Bulgaria-2004;Bulgaria;BGR;2004;4.1427107
Bulgaria-2005;Bulgaria;BGR;2005;5.207
Bulgaria-2006;Bulgaria;BGR;2006;4.961013
Bulgaria-2007;Bulgaria;BGR;2007;3.454035
Bulgaria-2008;Bulgaria;BGR;2008;3.4282017
Bulgaria-2009;Bulgaria;BGR;2009;4.7837424
Bulgaria-2010;Bulgaria;BGR;2010;6.6481805
Bulgaria-2011;Bulgaria;BGR;2011;3.5872378
Bulgaria-2012;Bulgaria;BGR;2012;4.1519604
Bulgaria-2013;Bulgaria;BGR;2013;5.6348944
Bulgaria-2014;Bulgaria;BGR;2014;5.919403
Bulgaria-2015;Bulgaria;BGR;2015;6.8031573
Bulgaria-2016;Bulgaria;BGR;2016;4.972313
Bulgaria-2017;Bulgaria;BGR;2017;3.469999
Bulgaria-2018;Bulgaria;BGR;2018;6.25686
Bulgaria-2019;Bulgaria;BGR;2019;3.7205155
Bulgaria-2020;Bulgaria;BGR;2020;3.8871865
Bulgaria-2021;Bulgaria;BGR;2021;5.4861164
CIS (BP)-1965;CIS (BP);;1965;3.4813333
CIS (BP)-1966;CIS (BP);;1966;3.6910224
CIS (BP)-1967;CIS (BP);;1967;3.3877106
CIS (BP)-1968;CIS (BP);;1968;3.8358662
CIS (BP)-1969;CIS (BP);;1969;4.067017
CIS (BP)-1970;CIS (BP);;1970;4.1746306
CIS (BP)-1971;CIS (BP);;1971;4.0343986
CIS (BP)-1972;CIS (BP);;1972;3.7400339
CIS (BP)-1973;CIS (BP);;1973;3.5433114
CIS (BP)-1974;CIS (BP);;1974;3.623434
CIS (BP)-1975;CIS (BP);;1975;3.294978
CIS (BP)-1976;CIS (BP);;1976;3.416684
CIS (BP)-1977;CIS (BP);;1977;3.5416842
CIS (BP)-1978;CIS (BP);;1978;3.918541
CIS (BP)-1979;CIS (BP);;1979;3.8662982
CIS (BP)-1980;CIS (BP);;1980;4.043397
CIS (BP)-1981;CIS (BP);;1981;4.019434
CIS (BP)-1982;CIS (BP);;1982;3.6683857
CIS (BP)-1983;CIS (BP);;1983;3.7095659
CIS (BP)-1984;CIS (BP);;1984;4.0228815
CIS (BP)-1985;CIS (BP);;1985;4.788686
CIS (BP)-1986;CIS (BP);;1986;4.7094455
CIS (BP)-1987;CIS (BP);;1987;4.6139345
CIS (BP)-1988;CIS (BP);;1988;4.702712
CIS (BP)-1989;CIS (BP);;1989;4.5643
CIS (BP)-1990;CIS (BP);;1990;4.900058
CIS (BP)-1991;CIS (BP);;1991;4.991145
CIS (BP)-1992;CIS (BP);;1992;5.340039
CIS (BP)-1993;CIS (BP);;1993;5.944767
CIS (BP)-1994;CIS (BP);;1994;6.626581
CIS (BP)-1995;CIS (BP);;1995;6.8577394
CIS (BP)-1996;CIS (BP);;1996;6.3976793
CIS (BP)-1997;CIS (BP);;1997;6.74766
CIS (BP)-1998;CIS (BP);;1998;6.7778
CIS (BP)-1999;CIS (BP);;1999;6.854844
CIS (BP)-2000;CIS (BP);;2000;6.9628386
CIS (BP)-2001;CIS (BP);;2001;7.069282
CIS (BP)-2002;CIS (BP);;2002;6.7185187
CIS (BP)-2003;CIS (BP);;2003;6.4763494
CIS (BP)-2004;CIS (BP);;2004;6.947913
CIS (BP)-2005;CIS (BP);;2005;6.817367
CIS (BP)-2006;CIS (BP);;2006;6.4840517
CIS (BP)-2007;CIS (BP);;2007;6.5180326
CIS (BP)-2008;CIS (BP);;2008;5.915165
CIS (BP)-2009;CIS (BP);;2009;6.449604
CIS (BP)-2010;CIS (BP);;2010;6.1182623
CIS (BP)-2011;CIS (BP);;2011;5.718398
CIS (BP)-2012;CIS (BP);;2012;5.6364384
CIS (BP)-2013;CIS (BP);;2013;6.1325374
CIS (BP)-2014;CIS (BP);;2014;5.8347225
CIS (BP)-2015;CIS (BP);;2015;5.7390895
CIS (BP)-2016;CIS (BP);;2016;6.144161
CIS (BP)-2017;CIS (BP);;2017;6.1580553
CIS (BP)-2018;CIS (BP);;2018;5.95017
CIS (BP)-2019;CIS (BP);;2019;6.0470166
CIS (BP)-2020;CIS (BP);;2020;6.6442394
CIS (BP)-2021;CIS (BP);;2021;6.2208304
Canada-1965;Canada;CAN;1965;25.138649
Canada-1966;Canada;CAN;1966;26.194748
Canada-1967;Canada;CAN;1967;25.610426
Canada-1968;Canada;CAN;1968;24.47401
Canada-1969;Canada;CAN;1969;25.521269
Canada-1970;Canada;CAN;1970;25.025076
Canada-1971;Canada;CAN;1971;24.927824
Canada-1972;Canada;CAN;1972;25.893644
Canada-1973;Canada;CAN;1973;25.552883
Canada-1974;Canada;CAN;1974;26.811583
Canada-1975;Canada;CAN;1975;26.156315
Canada-1976;Canada;CAN;1976;26.23788
Canada-1977;Canada;CAN;1977;25.673887
Canada-1978;Canada;CAN;1978;26.918936
Canada-1979;Canada;CAN;1979;27.135622
Canada-1980;Canada;CAN;1980;27.386648
Canada-1981;Canada;CAN;1981;29.179176
Canada-1982;Canada;CAN;1982;29.155087
Canada-1983;Canada;CAN;1983;30.243265
Canada-1984;Canada;CAN;1984;30.586151
Canada-1985;Canada;CAN;1985;31.424173
Canada-1986;Canada;CAN;1986;31.839462
Canada-1987;Canada;CAN;1987;31.401583
Canada-1988;Canada;CAN;1988;29.355091
Canada-1989;Canada;CAN;1989;27.462397
Canada-1990;Canada;CAN;1990;29.06128
Canada-1991;Canada;CAN;1991;30.078238
Canada-1992;Canada;CAN;1992;30.046764
Canada-1993;Canada;CAN;1993;29.96167
Canada-1994;Canada;CAN;1994;29.367456
Canada-1995;Canada;CAN;1995;29.208872
Canada-1996;Canada;CAN;1996;30.181753
Canada-1997;Canada;CAN;1997;29.53221
Canada-1998;Canada;CAN;1998;28.43158
Canada-1999;Canada;CAN;1999;28.729647
Canada-2000;Canada;CAN;2000;28.922241
Canada-2001;Canada;CAN;2001;27.265167
Canada-2002;Canada;CAN;2002;27.602667
Canada-2003;Canada;CAN;2003;26.268938
Canada-2004;Canada;CAN;2004;25.879213
Canada-2005;Canada;CAN;2005;27.322939
Canada-2006;Canada;CAN;2006;26.618729
Canada-2007;Canada;CAN;2007;26.545048
Canada-2008;Canada;CAN;2008;27.414108
Canada-2009;Canada;CAN;2009;27.694363
Canada-2010;Canada;CAN;2010;25.973324
Canada-2011;Canada;CAN;2011;26.597258
Canada-2012;Canada;CAN;2012;26.670322
Canada-2013;Canada;CAN;2013;26.66529
Canada-2014;Canada;CAN;2014;25.809252
Canada-2015;Canada;CAN;2015;25.470295
Canada-2016;Canada;CAN;2016;25.890654
Canada-2017;Canada;CAN;2017;25.928694
Canada-2018;Canada;CAN;2018;24.999146
Canada-2019;Canada;CAN;2019;24.7622
Canada-2020;Canada;CAN;2020;26.439915
Canada-2021;Canada;CAN;2021;25.743002
Central America (BP)-1965;Central America (BP);;1965;8.832859
Central America (BP)-1966;Central America (BP);;1966;9.703324
Central America (BP)-1967;Central America (BP);;1967;10.454583
Central America (BP)-1968;Central America (BP);;1968;11.12973
Central America (BP)-1969;Central America (BP);;1969;11.737263
Central America (BP)-1970;Central America (BP);;1970;12.68411
Central America (BP)-1971;Central America (BP);;1971;12.135387
Central America (BP)-1972;Central America (BP);;1972;12.158226
Central America (BP)-1973;Central America (BP);;1973;11.842177
Central America (BP)-1974;Central America (BP);;1974;12.376335
Central America (BP)-1975;Central America (BP);;1975;10.534098
Central America (BP)-1976;Central America (BP);;1976;10.531955
Central America (BP)-1977;Central America (BP);;1977;9.979749
Central America (BP)-1978;Central America (BP);;1978;12.943311
Central America (BP)-1979;Central America (BP);;1979;15.263839
Central America (BP)-1980;Central America (BP);;1980;18.01513
Central America (BP)-1981;Central America (BP);;1981;18.811718
Central America (BP)-1982;Central America (BP);;1982;18.295372
Central America (BP)-1983;Central America (BP);;1983;20.247297
Central America (BP)-1984;Central America (BP);;1984;21.77244
Central America (BP)-1985;Central America (BP);;1985;24.008078
Central America (BP)-1986;Central America (BP);;1986;27.038864
Central America (BP)-1987;Central America (BP);;1987;26.380268
Central America (BP)-1988;Central America (BP);;1988;28.27689
Central America (BP)-1989;Central America (BP);;1989;28.691418
Central America (BP)-1990;Central America (BP);;1990;28.972635
Central America (BP)-1991;Central America (BP);;1991;26.660654
Central America (BP)-1992;Central America (BP);;1992;23.20656
Central America (BP)-1993;Central America (BP);;1993;24.08215
Central America (BP)-1994;Central America (BP);;1994;21.958849
Central America (BP)-1995;Central America (BP);;1995;20.100761
Central America (BP)-1996;Central America (BP);;1996;22.816498
Central America (BP)-1997;Central America (BP);;1997;20.885935
Central America (BP)-1998;Central America (BP);;1998;18.973137
Central America (BP)-1999;Central America (BP);;1999;21.375498
Central America (BP)-2000;Central America (BP);;2000;20.973904
Central America (BP)-2001;Central America (BP);;2001;18.009115
Central America (BP)-2002;Central America (BP);;2002;18.60403
Central America (BP)-2003;Central America (BP);;2003;18.486217
Central America (BP)-2004;Central America (BP);;2004;18.945452
Central America (BP)-2005;Central America (BP);;2005;20.039804
Central America (BP)-2006;Central America (BP);;2006;19.75044
Central America (BP)-2007;Central America (BP);;2007;18.695751
Central America (BP)-2008;Central America (BP);;2008;20.276876
Central America (BP)-2009;Central America (BP);;2009;19.272787
Central America (BP)-2010;Central America (BP);;2010;20.763596
Central America (BP)-2011;Central America (BP);;2011;19.3856
Central America (BP)-2012;Central America (BP);;2012;19.885052
Central America (BP)-2013;Central America (BP);;2013;19.109922
Central America (BP)-2014;Central America (BP);;2014;18.091478
Central America (BP)-2015;Central America (BP);;2015;17.219925
Central America (BP)-2016;Central America (BP);;2016;16.701014
Central America (BP)-2017;Central America (BP);;2017;19.227581
Central America (BP)-2018;Central America (BP);;2018;19.159931
Central America (BP)-2019;Central America (BP);;2019;14.656917
Central America (BP)-2020;Central America (BP);;2020;19.929651
Central America (BP)-2021;Central America (BP);;2021;19.601103
Chile-1965;Chile;CHL;1965;16.010857
Chile-1966;Chile;CHL;1966;15.744313
Chile-1967;Chile;CHL;1967;15.76555
Chile-1968;Chile;CHL;1968;13.261512
Chile-1969;Chile;CHL;1969;13.893923
Chile-1970;Chile;CHL;1970;14.088003
Chile-1971;Chile;CHL;1971;14.543134
Chile-1972;Chile;CHL;1972;16.76107
Chile-1973;Chile;CHL;1973;17.016247
Chile-1974;Chile;CHL;1974;19.537651
Chile-1975;Chile;CHL;1975;21.746378
Chile-1976;Chile;CHL;1976;21.369362
Chile-1977;Chile;CHL;1977;21.755028
Chile-1978;Chile;CHL;1978;21.383596
Chile-1979;Chile;CHL;1979;21.256308
Chile-1980;Chile;CHL;1980;21.747541
Chile-1981;Chile;CHL;1981;21.943148
Chile-1982;Chile;CHL;1982;26.155552
Chile-1983;Chile;CHL;1983;27.42795
Chile-1984;Chile;CHL;1984;27.207058
Chile-1985;Chile;CHL;1985;29.730808
Chile-1986;Chile;CHL;1986;30.38825
Chile-1987;Chile;CHL;1987;31.37889
Chile-1988;Chile;CHL;1988;27.586275
Chile-1989;Chile;CHL;1989;21.07872
Chile-1990;Chile;CHL;1990;16.983301
Chile-1991;Chile;CHL;1991;22.199963
Chile-1992;Chile;CHL;1992;25.490206
Chile-1993;Chile;CHL;1993;24.807245
Chile-1994;Chile;CHL;1994;23.30869
Chile-1995;Chile;CHL;1995;23.44569
Chile-1996;Chile;CHL;1996;20.295172
Chile-1997;Chile;CHL;1997;19.929888
Chile-1998;Chile;CHL;1998;16.742573
Chile-1999;Chile;CHL;1999;13.696676
Chile-2000;Chile;CHL;2000;18.160625
Chile-2001;Chile;CHL;2001;20.32624
Chile-2002;Chile;CHL;2002;20.85875
Chile-2003;Chile;CHL;2003;20.326694
Chile-2004;Chile;CHL;2004;17.849092
Chile-2005;Chile;CHL;2005;20.78759
Chile-2006;Chile;CHL;2006;21.346752
Chile-2007;Chile;CHL;2007;16.455467
Chile-2008;Chile;CHL;2008;17.883278
Chile-2009;Chile;CHL;2009;18.82057
Chile-2010;Chile;CHL;2010;16.116493
Chile-2011;Chile;CHL;2011;13.892092
Chile-2012;Chile;CHL;2012;13.249752
Chile-2013;Chile;CHL;2013;12.858711
Chile-2014;Chile;CHL;2014;15.095819
Chile-2015;Chile;CHL;2015;15.021966
Chile-2016;Chile;CHL;2016;11.863281
Chile-2017;Chile;CHL;2017;12.6512375
Chile-2018;Chile;CHL;2018;13.207187
Chile-2019;Chile;CHL;2019;11.726439
Chile-2020;Chile;CHL;2020;12.677998
Chile-2021;Chile;CHL;2021;9.360421
China-1965;China;CHN;1965;4.253407
China-1966;China;CHN;1966;3.9831228
China-1967;China;CHN;1967;3.818398
China-1968;China;CHN;1968;4.458871
China-1969;China;CHN;1969;3.7274022
China-1970;China;CHN;1970;3.0095923
China-1971;China;CHN;1971;3.0704048
China-1972;China;CHN;1972;3.2275975
China-1973;China;CHN;1973;3.417015
China-1974;China;CHN;1974;3.7493546
China-1975;China;CHN;1975;3.5038238
China-1976;China;CHN;1976;3.3725684
China-1977;China;CHN;1977;3.228714
China-1978;China;CHN;1978;2.7594638
China-1979;China;CHN;1979;3.0088992
China-1980;China;CHN;1980;3.5661976
China-1981;China;CHN;1981;4.066497
China-1982;China;CHN;1982;4.4212723
China-1983;China;CHN;1983;4.8234906
China-1984;China;CHN;1984;4.515455
China-1985;China;CHN;1985;4.44183
China-1986;China;CHN;1986;4.3385277
China-1987;China;CHN;1987;4.2555475
China-1988;China;CHN;1988;4.3230724
China-1989;China;CHN;1989;4.468027
China-1990;China;CHN;1990;4.721199
China-1991;China;CHN;1991;4.422177
China-1992;China;CHN;1992;4.404492
China-1993;China;CHN;1993;4.747567
China-1994;China;CHN;1994;4.926808
China-1995;China;CHN;1995;5.4434624
China-1996;China;CHN;1996;5.095832
China-1997;China;CHN;1997;5.2773304
China-1998;China;CHN;1998;5.34623
China-1999;China;CHN;1999;5.10523
China-2000;China;CHN;2000;5.573289
China-2001;China;CHN;2001;6.5358973
China-2002;China;CHN;2002;6.1892962
China-2003;China;CHN;2003;5.200834
China-2004;China;CHN;2004;5.5042586
China-2005;China;CHN;2005;5.4064536
China-2006;China;CHN;2006;5.3799367
China-2007;China;CHN;2007;5.47777
China-2008;China;CHN;2008;6.879183
China-2009;China;CHN;2009;6.3305826
China-2010;China;CHN;2010;6.795924
China-2011;China;CHN;2011;6.0576506
China-2012;China;CHN;2012;7.252299
China-2013;China;CHN;2013;7.3241687
China-2014;China;CHN;2014;8.24093
China-2015;China;CHN;2015;8.506526
China-2016;China;CHN;2016;8.605503
China-2017;China;CHN;2017;8.354614
China-2018;China;CHN;2018;8.221995
China-2019;China;CHN;2019;8.39045
China-2020;China;CHN;2020;8.467438
China-2021;China;CHN;2021;7.768007
Colombia-1965;Colombia;COL;1965;11.788209
Colombia-1966;Colombia;COL;1966;12.017394
Colombia-1967;Colombia;COL;1967;12.580107
Colombia-1968;Colombia;COL;1968;13.300462
Colombia-1969;Colombia;COL;1969;14.526139
Colombia-1970;Colombia;COL;1970;14.817516
Colombia-1971;Colombia;COL;1971;15.987799
Colombia-1972;Colombia;COL;1972;15.767954
Colombia-1973;Colombia;COL;1973;17.170427
Colombia-1974;Colombia;COL;1974;17.39551
Colombia-1975;Colombia;COL;1975;18.840622
Colombia-1976;Colombia;COL;1976;19.001928
Colombia-1977;Colombia;COL;1977;18.990406
